"","Date","JonesExp","BanksExpSWP","BanksExpCVP","Alt"
"4000",1955-01-31,"4598.2018519527719","7326.1460860414727","0","ALT1 090923"
"4001",1955-02-28,"4074.7323241399627","2161.4008819643286","0","ALT1 090923"
"4002",1955-03-31,"1593.5434943911189","2674.0093312023932","0","ALT1 090923"
"4003",1955-04-30,"2277.5328192585271","1228.3998373956676","0","ALT1 090923"
"4004",1955-05-31,"2464.2788293661506","1329.8085013508037","0","ALT1 090923"
"4005",1955-06-30,"3586.701441605037","1072.5600002320004","0","ALT1 090923"
"4006",1955-07-31,"3851.0309404763129","299.99999999999994","1006.5506528325355","ALT1 090923"
"4007",1955-08-31,"3634.3931644641971","300","0","ALT1 090923"
"4008",1955-09-30,"3438.4600579763464","1383.5567581848247","0","ALT1 090923"
"4009",1955-10-31,"3001.1042784973497","1602.4216102170908","0","ALT1 090923"
"4010",1955-11-30,"1270.6653289140138","2894.5121461521439","0","ALT1 090923"
"4011",1955-12-31,"4598.607950957","8665.1612903225796","0","ALT1 090923"
"4012",1956-01-31,"4598.201851952771","10079.792766061775","0","ALT1 090923"
"4013",1956-02-29,"4597.151943691465","6849.9109599731582","3050.014380237898","ALT1 090923"
"4014",1956-03-31,"4597.2751537656823","6621.8924298207749","432.4134589351894","ALT1 090923"
"4015",1956-04-30,"3470.2084502258399","2815.9362640098802","0","ALT1 090923"
"4016",1956-05-31,"4480.4655303987765","3539.7205980492654","0","ALT1 090923"
"4017",1956-06-30,"3385.2404071548103","3682.0105237513185","0","ALT1 090923"
"4018",1956-07-31,"3249.7095903519107","7180","0","ALT1 090923"
"4019",1956-08-31,"3018.5993096833536","7179.9999999999991","0","ALT1 090923"
"4020",1956-09-30,"4596.9757921095661","4335.4233428708867","1933.9812006796155","ALT1 090923"
"4021",1956-10-31,"4598.1464532284426","4896.0708645860623","210.12571991004961","ALT1 090923"
"4022",1956-11-30,"4598.6391064493037","3567.4259826962489","0","ALT1 090923"
"4023",1956-12-31,"1870.6817411382021","2930.2737590491661","0","ALT1 090923"
"4024",1957-01-31,"2790.588663548092","4933.7503906160728","0","ALT1 090923"
"4025",1957-02-28,"4597.0502273947313","7447.9632347480438","1.047434754902059E-11","ALT1 090923"
"4026",1957-03-31,"4597.2751537656832","7230.2230489540452","0","ALT1 090923"
"4027",1957-04-30,"2218.5417104833987","1960.6828823445865","0","ALT1 090923"
"4028",1957-05-31,"2957.0156360551728","2241.0064539439131","0","ALT1 090923"
"4029",1957-06-30,"3802.3114275963612","2720.8842857819086","0","ALT1 090923"
"4030",1957-07-31,"4118.5978819219281","7180","0","ALT1 090923"
"4031",1957-08-31,"3240.1106861013536","6938.8715030978501","0","ALT1 090923"
"4032",1957-09-30,"4421.952531417498","7180","0","ALT1 090923"
"4033",1957-10-31,"4598.1464532284426","6679.9999999999991","0","ALT1 090923"
"4034",1957-11-30,"4598.6391064493055","6127.3092868125732","152.59835739948824","ALT1 090923"
"4035",1957-12-31,"4598.6079509570009","6951.3849527042066","0","ALT1 090923"
"4036",1958-01-31,"4598.2018519527719","7635.9710345752355","0","ALT1 090923"
"4037",1958-02-28,"4597.0502273947313","7946.096475137163","0","ALT1 090923"
"4038",1958-03-31,"2365.6637553896353","7119.6940714328612","0","ALT1 090923"
"4039",1958-04-30,"2787.212462780532","6680","0","ALT1 090923"
"4040",1958-05-31,"4594.634469714656","6680","0","ALT1 090923"
"4041",1958-06-30,"4591.6330246740727","2860.9337532965028","0","ALT1 090923"
"4042",1958-07-31,"1822.385325770535","7179.9999999999991","0","ALT1 090923"
"4043",1958-08-31,"4592.2885290044869","7180","0","ALT1 090923"
"4044",1958-09-30,"4596.9757921095661","7180.0000000000009","0","ALT1 090923"
"4045",1958-10-31,"4598.1464532284435","6680","0","ALT1 090923"
"4046",1958-11-30,"4598.6391064493046","4312.6703495021311","2151.1111112533335","ALT1 090923"
"4047",1958-12-31,"1747.8560839539293","3774.2714466922366","0","ALT1 090923"
"4048",1959-01-31,"4598.2018519527728","7605.4178059855813","0","ALT1 090923"
"4049",1959-02-28,"4597.0502273947313","8212.8945572997836","0","ALT1 090923"
"4050",1959-03-31,"4289.6167722301952","4037.0591424091294","0","ALT1 090923"
"4051",1959-04-30,"2432.9806246779794","1312.1025018522946","0","ALT1 090923"
"4052",1959-05-31,"2607.4647332772715","1406.908603456792","0","ALT1 090923"
"4053",1959-06-30,"3695.45056692957","3504.6192851821747","0","ALT1 090923"
"4054",1959-07-31,"4057.6611383867416","6992.866943209935","0","ALT1 090923"
"4055",1959-08-31,"3183.184745099175","5147.8848297532968","633.96527153784302","ALT1 090923"
"4056",1959-09-30,"4596.975792109567","4616.4704175406687","640.69761494490695","ALT1 090923"
"4057",1959-10-31,"1884.8002093101459","1370.7006458503654","0","ALT1 090923"
"4058",1959-11-30,"1341.6103640106794","1177.7168335623785","0","ALT1 090923"
"4059",1959-12-31,"1865.2135251311418","2159.449681278491","0","ALT1 090923"
"4060",1960-01-31,"1310.0905064184421","4251.345370777186","0","ALT1 090923"
"4061",1960-02-29,"4597.1519436914641","7477.3118991974197","0","ALT1 090923"
"4062",1960-03-31,"4597.2751537656823","4142.6179070567041","0","ALT1 090923"
"4063",1960-04-30,"2344.5281616831817","1292.9202756676229","0","ALT1 090923"
"4064",1960-05-31,"1935.9326522376434","1045.3144059739147","0","ALT1 090923"
"4065",1960-06-30,"3603.2924614103708","2993.4499438430134","0","ALT1 090923"
"4066",1960-07-31,"3605.3770050312642","6910.8620808198493","0","ALT1 090923"
"4067",1960-08-31,"2968.3207828084055","1096.3412478881876","550.47453934314478","ALT1 090923"
"4068",1960-09-30,"2933.9350579882312","881.17693512722838","0","ALT1 090923"
"4069",1960-10-31,"1643.14174508364","554.76616482927705","0","ALT1 090923"
"4070",1960-11-30,"3043.0113090931391","3756.8131840983738","0","ALT1 090923"
"4071",1960-12-31,"2063.9329426520962","6895.3496336122807","0","ALT1 090923"
"4072",1961-01-31,"2998.4583652798915","5025.3414678369136","0","ALT1 090923"
"4073",1961-02-28,"4597.0502273947322","7271.8244592056353","0","ALT1 090923"
"4074",1961-03-31,"4203.8127695874","2264.1164085193855","0","ALT1 090923"
"4075",1961-04-30,"1910.0242181297058","1030.5105906339934","0","ALT1 090923"
"4076",1961-05-31,"1713.9492658734732","925.7848902393622","0","ALT1 090923"
"4077",1961-06-30,"3327.8288951861446","2015.230072391565","0","ALT1 090923"
"4078",1961-07-31,"3521.709975081053","2030.3670100625413","634.40378006718879","ALT1 090923"
"4079",1961-08-31,"2735.8029913136338","299.99999999999994","0","ALT1 090923"
"4080",1961-09-30,"3782.8057098710633","883.00518244190312","0","ALT1 090923"
"4081",1961-10-31,"1350.6397257840588","619.1177504775327","0","ALT1 090923"
"4082",1961-11-30,"1683.223871258147","2465.2371792402218","0","ALT1 090923"
"4083",1961-12-31,"3284.6116436438401","6971.2883572074516","0","ALT1 090923"
"4084",1962-01-31,"2911.2770172795445","3219.9305970015848","0","ALT1 090923"
"4085",1962-02-28,"4597.0502273947313","9350.9642337969453","0","ALT1 090923"
"4086",1962-03-31,"4597.2751537656814","5385.8376254745299","0","ALT1 090923"
"4087",1962-04-30,"2446.1883621756583","1338.0929115142324","0","ALT1 090923"
"4088",1962-05-31,"3129.1083315154983","1687.7936178927621","0","ALT1 090923"
"4089",1962-06-30,"3302.3125275793595","2673.7934583205315","0","ALT1 090923"
"4090",1962-07-31,"3570.9670772160557","6798.0777439641897","381.92225603580931","ALT1 090923"
"4091",1962-08-31,"2881.9644030528184","3178.0710365629466","672.24742188802622","ALT1 090923"
"4092",1962-09-30,"4414.5801044447226","882.25668219348813","0","ALT1 090923"
"4093",1962-10-31,"4598.1464532284435","6680","0","ALT1 090923"
"4094",1962-11-30,"4598.6391064493037","6433.8768541576792","0","ALT1 090923"
"4095",1962-12-31,"4598.6079509570009","6945.2926686189976","0","ALT1 090923"
"4096",1963-01-31,"4598.2018519527728","7137.8071875789947","0","ALT1 090923"
"4097",1963-02-28,"4597.0502273947313","8044.153875578334","0","ALT1 090923"
"4098",1963-03-31,"4405.8445650361245","5027.3400311575169","0","ALT1 090923"
"4099",1963-04-30,"3000.1051030288149","2703.3029163080191","0","ALT1 090923"
"4100",1963-05-31,"3955.5860715599142","3097.6406392624572","0","ALT1 090923"
"4101",1963-06-30,"3373.67216643027","3816.4009745834614","0","ALT1 090923"
"4102",1963-07-31,"4010.4525983704257","7180","0","ALT1 090923"
"4103",1963-08-31,"3276.702401801721","7179.9999999999991","0","ALT1 090923"
"4104",1963-09-30,"4596.9757921095661","7179.9999999999991","0","ALT1 090923"
"4105",1963-10-31,"4598.1464532284435","6017.53924612025","662.46075387975634","ALT1 090923"
"4106",1963-11-30,"4598.6391064493046","6680","0","ALT1 090923"
"4107",1963-12-31,"4532.7482936191473","6020.4376950853348","577.91296815678811","ALT1 090923"
"4108",1964-01-31,"4598.2018519527719","7241.0431747639032","0","ALT1 090923"
"4109",1964-02-29,"4597.151943691465","1611.3286553253977","0","ALT1 090923"
"4110",1964-03-31,"2248.5949578243863","2216.7942213234446","0","ALT1 090923"
"4111",1964-04-30,"2275.5681490450811","1227.3419380499663","0","ALT1 090923"
"4112",1964-05-31,"2180.5373405652294","1177.0246227656912","0","ALT1 090923"
"4113",1964-06-30,"3556.6226029517547","1551.9172108491382","0","ALT1 090923"
"4114",1964-07-31,"4590.7322659850643","3125.4120651316275","1139.2375769009482","ALT1 090923"
"4115",1964-08-31,"4309.1312147976041","300","0","ALT1 090923"
"4116",1964-09-30,"3190.1989641726964","1160.2355231784302","0","ALT1 090923"
"4117",1964-10-31,"2203.6164874574547","2054.1120255589067","0","ALT1 090923"
"4118",1964-11-30,"3030.7992598356018","4544.4621145501997","0","ALT1 090923"
"4119",1964-12-31,"4598.607950956999","7074.1168763510013","0","ALT1 090923"
"4120",1965-01-31,"4598.2018519527719","9185.7492349314925","0","ALT1 090923"
"4121",1965-02-28,"4597.0502273947304","7376.6784198754676","1253.0436703678661","ALT1 090923"
"4122",1965-03-31,"3893.8194821243037","3825.9879644831399","0","ALT1 090923"
"4123",1965-04-30,"3730.4342559608881","2805.6835418427104","0","ALT1 090923"
"4124",1965-05-31,"3722.1324749014934","2157.4432276707767","0","ALT1 090923"
"4125",1965-06-30,"4162.4049364983948","3212.4521865100351","0","ALT1 090923"
"4126",1965-07-31,"4577.282896802355","7120.7348519577463","0","ALT1 090923"
"4127",1965-08-31,"4335.866132418073","4834.6941776165786","1808.159761398972","ALT1 090923"
"4128",1965-09-30,"4596.9757921095625","2204.4822175866511","0","ALT1 090923"
"4129",1965-10-31,"4515.6598058583577","3720.2412338706113","0","ALT1 090923"
"4130",1965-11-30,"4598.6391064493046","6679.9999999999982","0","ALT1 090923"
"4131",1965-12-31,"4598.6079509570009","7346.2389299337692","0","ALT1 090923"
"4132",1966-01-31,"4598.201851952771","7835.1123237483362","175.00263118729072","ALT1 090923"
"4133",1966-02-28,"4597.0502273947313","6994.4480593670487","0","ALT1 090923"
"4134",1966-03-31,"4597.2751537656823","4580.1928780330791","0","ALT1 090923"
"4135",1966-04-30,"2620.1810878862607","1412.9027512721368","0","ALT1 090923"
"4136",1966-05-31,"2768.39729483467","1493.5645981415453","0","ALT1 090923"
"4137",1966-06-30,"3894.5484642386659","3373.7931969983156","0","ALT1 090923"
"4138",1966-07-31,"4165.9977230737368","7180","0","ALT1 090923"
"4139",1966-08-31,"3132.3927074584649","6116.471261390775","0","ALT1 090923"
"4140",1966-09-30,"3876.9089354580888","3067.4667999890903","1494.9641786098696","ALT1 090923"
"4141",1966-10-31,"2581.7360825322112","823.22213194818028","0","ALT1 090923"
"4142",1966-11-30,"4168.7886412673524","6565.817711728082","64.279441902235689","ALT1 090923"
"4143",1966-12-31,"4598.6079509570018","7223.9140669081689","0","ALT1 090923"
"4144",1967-01-31,"4598.2018519527719","7729.2198771973499","0","ALT1 090923"
"4145",1967-02-28,"4597.0502273947304","7679.8680325644527","0","ALT1 090923"
"4146",1967-03-31,"4597.2751537656823","7792.1057471327358","0","ALT1 090923"
"4147",1967-04-30,"4596.2188355237167","6440.9422013789963","0","ALT1 090923"
"4148",1967-05-31,"4594.634469714656","6214.7105427951219","0","ALT1 090923"
"4149",1967-06-30,"4591.6330246740727","6679.9999999999991","0","ALT1 090923"
"4150",1967-07-31,"1912.0564363465355","7180","0","ALT1 090923"
"4151",1967-08-31,"4592.2885290044887","7180.0000000000009","0","ALT1 090923"
"4152",1967-09-30,"4596.975792109567","7121.1172686946966","0","ALT1 090923"
"4153",1967-10-31,"4598.1464532284435","5250.8562421931774","905.96366536230119","ALT1 090923"
"4154",1967-11-30,"4598.6391064493046","3818.9844509722957","1214.9486570456224","ALT1 090923"
"4155",1967-12-31,"4070.302438385977","4418.0780789054907","0","ALT1 090923"
"4156",1968-01-31,"4598.2018519527719","7368.8932608151545","0","ALT1 090923"
"4157",1968-02-29,"4597.151943691465","7695.7692945666431","0","ALT1 090923"
"4158",1968-03-31,"4597.2751537656832","6963.2960581438392","150.5514863320368","ALT1 090923"
"4159",1968-04-30,"2750.5623347992573","1483.1080380714468","0","ALT1 090923"
"4160",1968-05-31,"2543.7500117678301","1372.6006764901704","0","ALT1 090923"
"4161",1968-06-30,"4006.9046394858451","3330.9361503009573","0","ALT1 090923"
"4162",1968-07-31,"4272.7891030436276","7180.0000000000009","0","ALT1 090923"
"4163",1968-08-31,"3250.3470514156938","6300.5566436307545","707.16710682208713","ALT1 090923"
"4164",1968-09-30,"3873.7941162247948","1609.9569186051372","850.36956053824849","ALT1 090923"
"4165",1968-10-31,"2943.3806168791607","1811.7706644047626","0","ALT1 090923"
"4166",1968-11-30,"2674.4130867496601","3956.0080849507672","0","ALT1 090923"
"4167",1968-12-31,"4598.6079509570009","6995.2587517416687","0","ALT1 090923"
"4168",1969-01-31,"4295.4597527875922","10299.568709682004","0","ALT1 090923"
"4169",1969-02-28,"4597.0502273947313","9719.1275005438165","244.35600463703477","ALT1 090923"
"4170",1969-03-31,"4597.2751537656823","4215.2733673956018","1632.7487622542553","ALT1 090923"
"4171",1969-04-30,"3060.5587119942766","4764.815363842119","0","ALT1 090923"
"4172",1969-05-31,"4594.634469714656","4623.2366902547328","379.51888309553419","ALT1 090923"
"4173",1969-06-30,"4591.6330246740717","5328.6966729642882","0","ALT1 090923"
"4174",1969-07-31,"907.05750193746121","6724.0246081681007","211.79533812095815","ALT1 090923"
"4175",1969-08-31,"4592.288529004486","7179.9999999999991","0","ALT1 090923"
"4176",1969-09-30,"4596.9757921095625","7180","0","ALT1 090923"
"4177",1969-10-31,"4598.1464532284435","6680","0","ALT1 090923"
"4178",1969-11-30,"4598.6391064493027","6326.8763242152927","133.90346602722272","ALT1 090923"
"4179",1969-12-31,"4598.6079509570009","7154.4067645418772","41.502156830607419","ALT1 090923"
"4180",1970-01-31,"2911.9114434048347","7524.7722120026401","0","ALT1 090923"
"4181",1970-02-28,"2858.7159444922254","7410.8219731338504","0","ALT1 090923"
"4182",1970-03-31,"2681.1166571988388","6442.599926291683","0","ALT1 090923"
"4183",1970-04-30,"4171.5276958316554","2248.243232473505","0","ALT1 090923"
"4184",1970-05-31,"3551.3198187359681","1915.1382648576296","0","ALT1 090923"
"4185",1970-06-30,"3755.6958768691011","4408.008770794122","0","ALT1 090923"
"4186",1970-07-31,"4205.946999379742","6940.5655726235045","0","ALT1 090923"
"4187",1970-08-31,"3405.2031746106918","7180.0000000000009","0","ALT1 090923"
"4188",1970-09-30,"4118.6664754750336","2530.1814116574437","1427.8011436077236","ALT1 090923"
"4189",1970-10-31,"3397.4720718054305","3030.9567248706317","699.97738804413859","ALT1 090923"
"4190",1970-11-30,"4598.6391064493046","6680.0000000000009","0","ALT1 090923"
"4191",1970-12-31,"4598.607950956999","7069.4575653729598","0","ALT1 090923"
"4192",1971-01-31,"4598.2018519527737","7318.0140172835954","0","ALT1 090923"
"4193",1971-02-28,"4128.3541438406664","6173.9943118795281","0","ALT1 090923"
"4194",1971-03-31,"4597.275153765695","7079.5640730286877","0","ALT1 090923"
"4195",1971-04-30,"2584.1430586713323","1991.9601781627223","0","ALT1 090923"
"4196",1971-05-31,"2951.7880158045446","2199.8343247602929","0","ALT1 090923"
"4197",1971-06-30,"4158.4589906801421","3320.2744747616234","0","ALT1 090923"
"4198",1971-07-31,"4547.9617663377803","7133.1862690170265","0","ALT1 090923"
"4199",1971-08-31,"3741.5941687926561","7180","0","ALT1 090923"
"4200",1971-09-30,"4007.3172049188142","7180.0000000000009","0","ALT1 090923"
"4201",1971-10-31,"4428.5811523581096","4743.9084649671413","1658.2286967955984","ALT1 090923"
"4202",1971-11-30,"4149.0747803906306","3020.0373864353846","0","ALT1 090923"
"4203",1971-12-31,"4598.6079509570009","7005.9738744426513","0","ALT1 090923"
"4204",1972-01-31,"4598.2018519527701","7250.2633697395158","0","ALT1 090923"
"4205",1972-02-29,"4597.151943691465","3164.7163043008736","0","ALT1 090923"
"4206",1972-03-31,"4597.2751537656823","5876.6053448845068","0","ALT1 090923"
"4207",1972-04-30,"2159.1051936735162","1318.0676247096583","0","ALT1 090923"
"4208",1972-05-31,"2406.4430923868495","1298.6661814388781","0","ALT1 090923"
"4209",1972-06-30,"4501.18316114339","3025.8915233426624","0","ALT1 090923"
"4210",1972-07-31,"4590.7322659850643","3553.4166784543418","1179.2566224342359","ALT1 090923"
"4211",1972-08-31,"3704.3099731072434","1612.8336181121906","0","ALT1 090923"
"4212",1972-09-30,"3484.4377499178536","2304.3987935490532","0","ALT1 090923"
"4213",1972-10-31,"3449.4318224417043","3894.2794639070958","0","ALT1 090923"
"4214",1972-11-30,"4598.6391064493046","6680","0","ALT1 090923"
"4215",1972-12-31,"4598.6079509570009","7072.7622058302259","0","ALT1 090923"
"4216",1973-01-31,"4598.201851952771","6646.451316983128","937.10297414607339","ALT1 090923"
"4217",1973-02-28,"4597.0502273947313","6847.8598766655859","634.79269228758062","ALT1 090923"
"4218",1973-03-31,"2300.6662122186972","5937.3668259558417","0","ALT1 090923"
"4219",1973-04-30,"3320.7276023917038","1984.6892916429626","0","ALT1 090923"
"4220",1973-05-31,"3711.0578932307567","2097.0802748977644","0","ALT1 090923"
"4221",1973-06-30,"4426.7386558081198","3797.8898915629402","0","ALT1 090923"
"4222",1973-07-31,"4130.4059105505467","6981.8438720879458","1.768553719762475","ALT1 090923"
"4223",1973-08-31,"3473.8005182339766","6723.0754228873184","356.07596718836481","ALT1 090923"
"4224",1973-09-30,"3997.9618807688034","2873.1801795650072","1678.4109154073685","ALT1 090923"
"4225",1973-10-31,"4473.5872446084204","6092.0815840955574","0","ALT1 090923"
"4226",1973-11-30,"4598.6391064493046","6680","0","ALT1 090923"
"4227",1973-12-31,"4598.6079509570009","7516.4780722679488","0","ALT1 090923"
"4228",1974-01-31,"4598.2018519527719","7653.6665083325552","1494.8683130544341","ALT1 090923"
"4229",1974-02-28,"4597.0502273947304","7395.6928035982555","1118.1684755269898","ALT1 090923"
"4230",1974-03-31,"4597.2751537656823","6612.3694553672685","246.5438072934372","ALT1 090923"
"4231",1974-04-30,"3704.070236585012","3142.3070032858495","0","ALT1 090923"
"4232",1974-05-31,"4258.7636401539203","2473.3641842743036","0","ALT1 090923"
"4233",1974-06-30,"2911.4735584329455","3861.4092333315843","0","ALT1 090923"
"4234",1974-07-31,"3486.7809288541789","7180","0","ALT1 090923"
"4235",1974-08-31,"2943.1402069577071","7179.9999999999991","0","ALT1 090923"
"4236",1974-09-30,"4482.1951719009585","6762.3253216393541","0","ALT1 090923"
"4237",1974-10-31,"4598.1464532284426","5034.4038613503244","1645.5961386496763","ALT1 090923"
"4238",1974-11-30,"4598.6391064493046","4314.3880103865849","450.66176798200087","ALT1 090923"
"4239",1974-12-31,"4261.8989927999501","6546.3192009716176","0","ALT1 090923"
"4240",1975-01-31,"4598.2018519527719","4524.3848767553318","0","ALT1 090923"
"4241",1975-02-28,"4597.0502273947313","8472.4410449874395","0","ALT1 090923"
"4242",1975-03-31,"4597.2751537656832","7798.5556433659367","0","ALT1 090923"
"4243",1975-04-30,"4312.3353744974929","3521.6310191796297","0","ALT1 090923"
"4244",1975-05-31,"4017.0375034523231","3286.4742426351913","0","ALT1 090923"
"4245",1975-06-30,"3833.3068637271062","3644.977621988297","0","ALT1 090923"
"4246",1975-07-31,"3819.0700146067816","7179.9999999999991","0","ALT1 090923"
"4247",1975-08-31,"4592.2885290044842","7126.8169881114536","0","ALT1 090923"
"4248",1975-09-30,"4596.9757921095661","7180","0","ALT1 090923"
"4249",1975-10-31,"4598.1464532284444","6679.9999999999991","0","ALT1 090923"
"4250",1975-11-30,"4598.6391064493055","5840.6516991694207","621.33035395224215","ALT1 090923"
"4251",1975-12-31,"3705.5389923247876","5310.0279776092129","1212.4214023273946","ALT1 090923"
"4252",1976-01-31,"1601.00487290979","3413.0397482033559","0","ALT1 090923"
"4253",1976-02-29,"3339.4072177603412","3040.4219920798482","0","ALT1 090923"
"4254",1976-03-31,"1070.1814648864392","2925.2817660894716","0","ALT1 090923"
"4255",1976-04-30,"2163.1202619842616","1312.6098946939853","0","ALT1 090923"
"4256",1976-05-31,"1872.9541480716575","1099.2686384255392","0","ALT1 090923"
"4257",1976-06-30,"2830.7757858026375","1075.5242753368025","0","ALT1 090923"
"4258",1976-07-31,"3411.8226335979853","299.99999999999994","431.21955226879663","ALT1 090923"
"4259",1976-08-31,"2235.2060867825726","300","0","ALT1 090923"
"4260",1976-09-30,"2543.9733410231684","1687.7653935594947","0","ALT1 090923"
"4261",1976-10-31,"2210.7780031867369","1624.9823898187949","0","ALT1 090923"
"4262",1976-11-30,"3808.6120973682946","300.00000000000006","0","ALT1 090923"
"4263",1976-12-31,"798.60795095700075","1249.714401435715","0","ALT1 090923"
"4264",1977-01-31,"1512.8852417958549","953.03256093458856","0","ALT1 090923"
"4265",1977-02-28,"2134.482051323675","417.34196943609078","0","ALT1 090923"
"4266",1977-03-31,"1273.0652726443436","299.99999999999994","0","ALT1 090923"
"4267",1977-04-30,"1519.1881131158707","300.00000000000045","0","ALT1 090923"
"4268",1977-05-31,"1201.3261517211793","708.46300370684139","0","ALT1 090923"
"4269",1977-06-30,"2253.9651691849472","300.00000000000006","0","ALT1 090923"
"4270",1977-07-31,"2574.2913517903739","300.00000000000006","0","ALT1 090923"
"4271",1977-08-31,"1050.8557410837257","300","0","ALT1 090923"
"4272",1977-09-30,"1786.602464138401","1138.7629151656158","0","ALT1 090923"
"4273",1977-10-31,"1731.4021440721665","9.8276215541835885","0","ALT1 090923"
"4274",1977-11-30,"1096.4620727926535","425.30596836594066","0","ALT1 090923"
"4275",1977-12-31,"999.23002649190221","5645.4407904250147","0","ALT1 090923"
"4276",1978-01-31,"4598.2018519527719","8043.6278645269367","0","ALT1 090923"
"4277",1978-02-28,"4597.0502273947304","4870.6195588579694","4693.5340918895427","ALT1 090923"
"4278",1978-03-31,"4597.2751537656823","4427.3001752570781","745.97713439361519","ALT1 090923"
"4279",1978-04-30,"2096.2814739863479","3565.0371436808682","0","ALT1 090923"
"4280",1978-05-31,"4350.4592601472032","2954.2165669994311","0","ALT1 090923"
"4281",1978-06-30,"1833.3438134322871","5543.5130023071715","0","ALT1 090923"
"4282",1978-07-31,"4349.397782594885","6976.8646350627578","0","ALT1 090923"
"4283",1978-08-31,"3012.0858346150649","7180","0","ALT1 090923"
"4284",1978-09-30,"4596.975792109567","5158.2135230048507","1201.2279345400407","ALT1 090923"
"4285",1978-10-31,"4598.1464532284417","4573.0017096291367","919.24178391608973","ALT1 090923"
"4286",1978-11-30,"4598.6391064493027","4439.0842008595118","0","ALT1 090923"
"4287",1978-12-31,"3298.2500976611464","1976.6326782305705","0","ALT1 090923"
"4288",1979-01-31,"4598.201851952771","8426.4912517448574","0","ALT1 090923"
"4289",1979-02-28,"4597.0502273947313","9328.7068722415279","0","ALT1 090923"
"4290",1979-03-31,"4597.2751537656832","6549.2181217558109","1273.820261076442","ALT1 090923"
"4291",1979-04-30,"3508.2453813622633","1895.4861994313258","0","ALT1 090923"
"4292",1979-05-31,"4594.634469714656","2759.6086310504793","0","ALT1 090923"
"4293",1979-06-30,"2624.0076524138049","2151.89551390923","0","ALT1 090923"
"4294",1979-07-31,"2587.8680327425614","3306.6845072464203","1582.4814121935021","ALT1 090923"
"4295",1979-08-31,"2011.0997341783025","3189.2710991774138","0","ALT1 090923"
"4296",1979-09-30,"4596.9757921095661","2184.7639767503706","0","ALT1 090923"
"4297",1979-10-31,"3765.8802249628179","3705.1351324579609","0","ALT1 090923"
"4298",1979-11-30,"4598.6391064493055","6527.6615271071305","0","ALT1 090923"
"4299",1979-12-31,"4598.6079509570009","7027.4438216599901","0","ALT1 090923"
"4300",1980-01-31,"4598.2018519527719","5874.8375368660636","4228.9842152351848","ALT1 090923"
"4301",1980-02-29,"2258.5501245606379","3944.7365728936074","0","ALT1 090923"
"4302",1980-03-31,"1846.9775694680609","3772.9866270122034","0","ALT1 090923"
"4303",1980-04-30,"3240.7182556070857","2720.1950174478097","0","ALT1 090923"
"4304",1980-05-31,"4477.6322855505341","2885.8670880799041","0","ALT1 090923"
"4305",1980-06-30,"4183.2319065124011","3163.9675726358046","0","ALT1 090923"
"4306",1980-07-31,"1241.2584516706531","7156.4576390214888","23.542360978511169","ALT1 090923"
"4307",1980-08-31,"3819.5176187841575","6234.503679594729","927.49874273803562","ALT1 090923"
"4308",1980-09-30,"4596.9757921095661","2858.0856387105873","1168.368637412902","ALT1 090923"
"4309",1980-10-31,"4497.0539998668628","4440.88302209022","0","ALT1 090923"
"4310",1980-11-30,"3788.1746243094558","2674.7073466971729","0","ALT1 090923"
"4311",1980-12-31,"4598.6079509570009","4924.0537035752322","0","ALT1 090923"
"4312",1981-01-31,"4598.2018519527719","7744.4970639952553","0","ALT1 090923"
"4313",1981-02-28,"4597.0502273947304","3514.6659761652286","0","ALT1 090923"
"4314",1981-03-31,"4597.2751537656823","4711.8454799489973","0","ALT1 090923"
"4315",1981-04-30,"2567.4736868701998","1384.5218430327225","0","ALT1 090923"
"4316",1981-05-31,"2787.606328816566","1503.9079241317963","0","ALT1 090923"
"4317",1981-06-30,"3866.8338580539703","2003.9940533771032","0","ALT1 090923"
"4318",1981-07-31,"4304.5470212255468","4205.043144704061","1544.1855933481495","ALT1 090923"
"4319",1981-08-31,"3273.7147731226487","300.00000000000011","0","ALT1 090923"
"4320",1981-09-30,"3632.9111022824436","1695.2679210385213","0","ALT1 090923"
"4321",1981-10-31,"2945.1375909133985","2937.7721865804524","0","ALT1 090923"
"4322",1981-11-30,"4598.6391064493037","6680","0","ALT1 090923"
"4323",1981-12-31,"4598.6079509570009","6958.7050976992359","0","ALT1 090923"
"4324",1982-01-31,"4598.2018519527719","8882.9744388305699","0","ALT1 090923"
"4325",1982-02-28,"4597.0502273947177","8188.9016032552863","1894.8033176755525","ALT1 090923"
"4326",1982-03-31,"4597.2751537656695","7021.816884013956","1215.1719451995421","ALT1 090923"
"4327",1982-04-30,"3299.5378582900203","6680","0","ALT1 090923"
"4328",1982-05-31,"4594.634469714656","6679.9999999999991","0","ALT1 090923"
"4329",1982-06-30,"4574.2941742372059","2471.103047247243","0","ALT1 090923"
"4330",1982-07-31,"2907.9496123262579","7180","0","ALT1 090923"
"4331",1982-08-31,"4592.2885290044869","7179.9999999999991","0","ALT1 090923"
"4332",1982-09-30,"4596.9757921095661","7180","0","ALT1 090923"
"4333",1982-10-31,"4598.1464532284435","6680","0","ALT1 090923"
"4334",1982-11-30,"4598.6391064493046","6680","0","ALT1 090923"
"4335",1982-12-31,"4598.6079509570009","8151.2244785353214","513.93681178725728","ALT1 090923"
"4336",1983-01-31,"4598.2018519527719","4400.7999816943056","1227.8202215864576","ALT1 090923"
